customer_id,last_purchase_date,frequency,monetary,recency,r_score,f_score,m_score,segment,clv,rfm_score
CUST027824,2023-12-29,3,2612.43,367,4,4,4,Champions,7837.289999999999,12
CUST027825,2024-12-17,4,3507.46,13,5,5,5,Champions,14029.84,15
CUST027826,2024-07-13,1,660.32,170,5,1,1,Others,660.32,7
CUST027827,2024-11-30,2,1514.33,30,5,3,3,Loyal Customers,3028.66,11
CUST027829,2020-02-10,1,2266.88,1785,1,1,4,Others,2266.88,6
CUST027830,2023-06-01,1,1624.2,578,3,1,3,Others,1624.2,7
CUST027831,2024-07-02,3,4822.43,181,4,4,5,Champions,14467.29,13
CUST027832,2022-11-09,2,1962.3,782,2,3,3,At Risk,3924.6,8
CUST027833,2024-07-12,2,2139.6,171,5,3,3,Loyal Customers,4279.2,11
CUST027834,2024-03-18,2,1785.6,287,4,3,3,Loyal Customers,3571.2,10
CUST027835,2024-09-30,2,1481.3600000000001,91,5,3,3,Loyal Customers,2962.7200000000003,11
CUST027836,2021-07-08,1,1085.05,1271,1,1,2,Others,1085.05,4
CUST027837,2021-11-24,2,1030.3799999999999,1132,1,3,2,At Risk,2060.7599999999998,6
CUST027838,2024-05-10,5,4070.89,234,4,5,5,Champions,20354.45,14
CUST027839,2021-03-26,3,1608.67,1375,1,4,3,At Risk,4826.01,8
CUST027841,2024-07-21,2,2421.74,162,5,3,4,Loyal Customers,4843.48,12
CUST027842,2024-09-21,2,1046.6,100,5,3,2,Loyal Customers,2093.2,10
CUST027843,2023-05-31,2,646.52,579,3,3,1,Loyal Customers,1293.04,7
CUST027844,2021-04-07,2,2768.36,1363,1,3,4,At Risk,5536.72,8
CUST027846,2021-02-12,1,1217.85,1417,1,1,2,Others,1217.85,4
CUST027847,2020-12-14,1,26.83,1477,1,1,1,Others,26.83,3
CUST027848,2024-11-24,3,5514.94,36,5,4,5,Champions,16544.82,14
CUST027849,2021-07-16,3,4012.39,1263,1,4,5,At Risk,12037.17,10
CUST027850,2022-07-19,1,88.92,895,2,1,1,Others,88.92,4
CUST027851,2021-07-08,1,1281.09,1271,1,1,2,Others,1281.09,4
CUST027852,2022-12-10,2,2347.5600000000004,751,2,3,4,At Risk,4695.120000000001,9
CUST027853,2024-11-21,1,1599.25,39,5,1,3,Others,1599.25,9
CUST027854,2022-09-03,2,1881.92,849,2,3,3,At Risk,3763.84,8
CUST027855,2024-07-09,2,453.72,174,5,3,1,Loyal Customers,907.44,9
CUST027857,2022-05-20,2,2094.23,955,2,3,3,At Risk,4188.46,8
CUST027858,2024-09-21,2,1242.31,100,5,3,2,Loyal Customers,2484.62,10
CUST027859,2020-03-02,1,2195.0,1764,1,1,3,Others,2195.0,5
CUST027860,2024-10-31,2,2142.1800000000003,60,5,3,3,Loyal Customers,4284.360000000001,11
CUST027861,2024-05-08,1,434.8,236,4,1,1,Others,434.8,6
CUST027862,2023-08-02,2,671.8399999999999,516,3,3,1,Loyal Customers,1343.6799999999998,7
CUST027865,2023-10-04,4,2872.97,453,3,5,4,Loyal Customers,11491.88,12
CUST027866,2021-08-04,1,1520.52,1244,1,1,3,Others,1520.52,5
CUST027867,2022-07-01,2,626.1300000000001,913,2,3,1,At Risk,1252.2600000000002,6
CUST027868,2022-12-16,3,2944.2799999999997,745,2,4,4,At Risk,8832.84,10
CUST027869,2023-10-03,2,816.2,454,3,3,2,Loyal Customers,1632.4,8
CUST027870,2024-01-28,3,3841.8599999999997,337,4,4,5,Champions,11525.579999999998,13
CUST027871,2024-03-18,2,2763.0299999999997,287,4,3,4,Loyal Customers,5526.0599999999995,11
CUST027872,2024-04-05,6,4218.23,269,4,5,5,Champions,25309.379999999997,14
CUST027874,2023-11-20,3,2883.44,406,3,4,4,Loyal Customers,8650.32,11
CUST027875,2024-04-20,1,1397.25,254,4,1,2,Others,1397.25,7
CUST027876,2021-05-05,1,1031.4,1335,1,1,2,Others,1031.4,4
CUST027877,2024-04-15,2,838.23,259,4,3,2,Loyal Customers,1676.46,9
CUST027878,2023-07-23,3,2054.62,526,3,4,3,Loyal Customers,6163.86,10
CUST027879,2020-07-04,1,82.95,1640,1,1,1,Others,82.95,3
CUST027880,2024-05-27,4,3135.16,217,4,5,4,Champions,12540.64,13
CUST027881,2024-08-31,1,2100.88,121,5,1,3,Others,2100.88,9
CUST027882,2024-08-30,4,6699.29,122,5,5,5,Champions,26797.16,15
CUST027883,2024-11-06,2,352.48,54,5,3,1,Loyal Customers,704.96,9
CUST027884,2024-07-13,1,1773.8,170,5,1,3,Others,1773.8,9
CUST027885,2023-11-30,2,563.69,396,3,3,1,Loyal Customers,1127.38,7
CUST027886,2022-07-14,3,1117.8700000000001,900,2,4,2,At Risk,3353.6100000000006,8
CUST027887,2023-03-25,2,3031.7799999999997,646,3,3,4,Loyal Customers,6063.5599999999995,10
CUST027888,2024-11-08,3,2447.08,52,5,4,4,Champions,7341.24,13
CUST027889,2021-03-17,2,1096.57,1384,1,3,2,At Risk,2193.14,6
CUST027890,2020-02-21,1,595.65,1774,1,1,1,Others,595.65,3
CUST027892,2024-07-11,4,2152.88,172,5,5,3,Loyal Customers,8611.52,13
CUST027893,2022-12-12,1,2396.15,749,2,1,4,Others,2396.15,7
CUST027894,2020-03-06,1,1548.12,1760,1,1,3,Others,1548.12,5
CUST027898,2022-04-20,2,1115.81,985,2,3,2,At Risk,2231.62,7
CUST027899,2024-05-28,1,1704.09,216,4,1,3,Others,1704.09,8
CUST027900,2023-07-23,1,1054.14,526,3,1,2,Others,1054.14,6
CUST027901,2023-07-26,1,1093.84,523,3,1,2,Others,1093.84,6
CUST027902,2022-09-28,3,2121.8,824,2,4,3,At Risk,6365.400000000001,9
CUST027904,2024-09-24,2,933.1400000000001,97,5,3,2,Loyal Customers,1866.2800000000002,10
CUST027906,2024-11-01,2,1860.35,59,5,3,3,Loyal Customers,3720.7,11
CUST027908,2024-08-04,5,3859.31,148,5,5,5,Champions,19296.55,15
CUST027909,2021-10-27,3,3843.0600000000004,1160,1,4,5,At Risk,11529.18,10
CUST027910,2024-11-09,6,6831.299999999999,51,5,5,5,Champions,40987.799999999996,15
CUST027911,2022-04-28,2,1743.3,977,2,3,3,At Risk,3486.6,8
CUST027912,2020-07-26,1,978.85,1618,1,1,2,Others,978.85,4
CUST027913,2024-01-16,5,2072.21,349,4,5,3,Loyal Customers,10361.05,12
CUST027914,2021-10-17,1,210.75,1170,1,1,1,Others,210.75,3
CUST027915,2023-10-26,6,6275.92,431,3,5,5,Loyal Customers,37655.520000000004,13
CUST027916,2024-02-18,3,4452.17,316,4,4,5,Champions,13356.51,13
CUST027917,2024-09-02,4,4192.22,119,5,5,5,Champions,16768.88,15
CUST027919,2020-03-05,1,1584.64,1761,1,1,3,Others,1584.64,5
CUST027920,2022-07-03,2,1274.9299999999998,911,2,3,2,At Risk,2549.8599999999997,7
CUST027921,2021-04-25,1,1773.09,1345,1,1,3,Others,1773.09,5
CUST027922,2024-04-20,5,3564.53,254,4,5,5,Champions,17822.65,14
CUST027923,2023-03-06,2,2523.1000000000004,665,3,3,4,Loyal Customers,5046.200000000001,10
CUST027925,2023-12-15,1,789.66,381,4,1,2,Others,789.66,7
CUST027926,2024-05-10,1,213.54,234,4,1,1,Others,213.54,6
CUST027927,2024-09-22,5,4159.09,99,5,5,5,Champions,20795.45,15
CUST027928,2021-04-12,1,233.67000000000002,1358,1,1,1,Others,233.67000000000002,3
CUST027929,2024-11-04,4,4042.73,56,5,5,5,Champions,16170.92,15
CUST027930,2022-10-25,2,3433.95,797,2,3,5,At Risk,6867.9,10
CUST027931,2024-09-26,1,300.15,95,5,1,1,Others,300.15,7
CUST027932,2023-12-28,2,1200.47,368,4,3,2,Loyal Customers,2400.94,9
CUST027933,2024-05-08,3,5263.9400000000005,236,4,4,5,Champions,15791.820000000002,13
CUST027934,2024-09-08,3,3351.37,113,5,4,5,Champions,10054.11,14
CUST027935,2022-01-19,3,1166.21,1076,1,4,2,At Risk,3498.63,7
CUST027936,2023-04-27,2,750.64,613,3,3,2,Loyal Customers,1501.28,8
CUST027937,2024-08-23,3,5134.73,129,5,4,5,Champions,15404.189999999999,14
CUST027939,2024-02-24,1,928.56,310,4,1,2,Others,928.56,7
CUST027942,2022-11-08,2,2658.11,783,2,3,4,At Risk,5316.22,9
CUST027944,2022-06-17,1,1564.98,927,2,1,3,Others,1564.98,6
CUST027947,2023-10-23,3,4701.58,434,3,4,5,Loyal Customers,14104.74,12
CUST027948,2021-11-01,2,1605.29,1155,1,3,3,At Risk,3210.58,7
CUST027949,2024-12-07,2,1538.2,23,5,3,3,Loyal Customers,3076.4,11
CUST027950,2022-03-24,1,2177.5,1012,2,1,3,Others,2177.5,6
CUST027951,2024-01-21,2,1756.0300000000002,344,4,3,3,Loyal Customers,3512.0600000000004,10
CUST027952,2024-12-08,3,3399.6500000000005,22,5,4,5,Champions,10198.95,14
CUST027953,2024-01-14,2,2333.21,351,4,3,4,Loyal Customers,4666.42,11
CUST027954,2022-11-30,2,1345.3799999999999,761,2,3,2,At Risk,2690.7599999999998,7
CUST027955,2020-10-22,1,1858.15,1530,1,1,3,Others,1858.15,5
CUST027956,2022-04-07,2,2365.58,998,2,3,4,At Risk,4731.16,9
CUST027957,2021-10-23,2,816.04,1164,1,3,2,At Risk,1632.08,6
CUST027958,2022-02-04,1,327.03000000000003,1060,2,1,1,Others,327.03000000000003,4
CUST027959,2024-06-22,1,227.47,191,4,1,1,Others,227.47,6
CUST027961,2023-11-17,2,2609.2799999999997,409,3,3,4,Loyal Customers,5218.5599999999995,10
CUST027962,2023-12-25,2,951.22,371,4,3,2,Loyal Customers,1902.44,9
CUST027964,2022-05-31,2,1893.37,944,2,3,3,At Risk,3786.74,8
CUST027966,2022-12-18,1,1612.48,743,2,1,3,Others,1612.48,6
CUST027967,2024-12-02,2,56.48,28,5,3,1,Loyal Customers,112.96,9
CUST027968,2024-07-07,2,2326.2,176,5,3,4,Loyal Customers,4652.4,12
CUST027970,2022-10-09,1,1007.36,813,2,1,2,Others,1007.36,5
CUST027971,2024-03-01,5,3464.83,304,4,5,5,Champions,17324.15,14
CUST027972,2021-02-24,5,4676.67,1405,1,5,5,At Risk,23383.35,11
CUST027973,2024-04-02,2,1918.46,272,4,3,3,Loyal Customers,3836.92,10
CUST027974,2022-07-26,2,883.63,888,2,3,2,At Risk,1767.26,7
CUST027975,2023-05-22,4,3158.72,588,3,5,4,Loyal Customers,12634.88,12
CUST027976,2020-11-25,3,2399.98,1496,1,4,4,At Risk,7199.9400000000005,9
CUST027977,2021-09-26,3,5271.960000000001,1191,1,4,5,At Risk,15815.880000000003,10
CUST027978,2020-11-14,1,124.76,1507,1,1,1,Others,124.76,3
CUST027979,2024-09-02,4,3193.1499999999996,119,5,5,4,Champions,12772.599999999999,14
CUST027980,2021-10-17,2,1092.16,1170,1,3,2,At Risk,2184.32,6
CUST027981,2023-08-17,2,2162.58,501,3,3,3,Loyal Customers,4325.16,9
CUST027982,2020-03-03,1,810.48,1763,1,1,2,Others,810.48,4
CUST027983,2023-07-28,2,4483.3,521,3,3,5,Loyal Customers,8966.6,11
CUST027984,2023-09-17,1,1699.59,470,3,1,3,Others,1699.59,7
CUST027985,2020-06-29,1,57.89,1645,1,1,1,Others,57.89,3
CUST027986,2023-11-27,2,742.42,399,3,3,2,Loyal Customers,1484.84,8
CUST027987,2024-04-14,4,4491.78,260,4,5,5,Champions,17967.12,14
CUST027988,2023-01-30,3,2581.73,700,2,4,4,At Risk,7745.1900000000005,10
CUST027989,2023-06-04,3,3420.72,575,3,4,5,Loyal Customers,10262.16,12
CUST027990,2024-04-24,5,4570.4,250,4,5,5,Champions,22852.0,14
CUST027991,2022-11-05,3,3343.11,786,2,4,5,At Risk,10029.33,11
CUST027993,2023-10-13,1,2837.55,444,3,1,4,Others,2837.55,8
CUST027997,2023-12-01,2,970.76,395,3,3,2,Loyal Customers,1941.52,8
CUST027998,2020-10-06,1,58.3,1546,1,1,1,Others,58.3,3
CUST027999,2024-09-19,1,507.6,102,5,1,1,Others,507.6,7
CUST028000,2023-08-20,5,2387.2999999999997,498,3,5,4,Loyal Customers,11936.499999999998,12
CUST028001,2024-04-22,2,882.49,252,4,3,2,Loyal Customers,1764.98,9
CUST028003,2022-07-29,2,2087.7599999999998,885,2,3,3,At Risk,4175.5199999999995,8
CUST028005,2020-05-07,1,1697.28,1698,1,1,3,Others,1697.28,5
CUST028006,2022-05-23,3,5282.24,952,2,4,5,At Risk,15846.72,11
CUST028007,2024-12-04,1,2376.1000000000004,26,5,1,4,Others,2376.1000000000004,10
CUST028008,2020-07-12,1,1690.65,1632,1,1,3,Others,1690.65,5
CUST028009,2024-02-03,3,1727.87,331,4,4,3,Loyal Customers,5183.61,11
CUST028010,2022-12-27,5,5072.89,734,2,5,5,At Risk,25364.45,12
CUST028011,2022-08-29,3,1338.25,854,2,4,2,At Risk,4014.75,8
CUST028012,2020-01-01,1,1496.46,1825,1,1,3,Others,1496.46,5
CUST028013,2024-06-22,2,1261.3,191,4,3,2,Loyal Customers,2522.6,9
CUST028014,2021-12-12,2,901.37,1114,1,3,2,At Risk,1802.74,6
CUST028016,2023-09-21,2,2326.58,466,3,3,4,Loyal Customers,4653.16,10
CUST028017,2024-09-13,2,1207.6200000000001,108,5,3,2,Loyal Customers,2415.2400000000002,10
CUST028019,2023-11-01,1,2863.4500000000003,425,3,1,4,Others,2863.4500000000003,8
CUST028020,2024-12-12,2,955.6700000000001,18,5,3,2,Loyal Customers,1911.3400000000001,10
CUST028021,2021-01-31,2,1792.25,1429,1,3,3,At Risk,3584.5,7
CUST028022,2024-08-24,3,3214.62,128,5,4,4,Champions,9643.86,13
CUST028023,2024-04-13,3,961.13,261,4,4,2,Loyal Customers,2883.39,10
CUST028024,2021-03-09,2,2430.08,1392,1,3,4,At Risk,4860.16,8
CUST028025,2024-02-10,2,831.4,324,4,3,2,Loyal Customers,1662.8,9
CUST028026,2020-06-11,1,437.09999999999997,1663,1,1,1,Others,437.09999999999997,3
CUST028027,2024-02-05,4,2176.95,329,4,5,3,Loyal Customers,8707.8,12
CUST028028,2024-11-18,2,2836.8,42,5,3,4,Loyal Customers,5673.6,12
CUST028030,2024-12-12,4,3015.3500000000004,18,5,5,4,Champions,12061.400000000001,14
CUST028031,2022-07-22,2,399.7,892,2,3,1,At Risk,799.4,6
CUST028032,2024-10-26,4,2761.88,65,5,5,4,Champions,11047.52,14
CUST028033,2024-08-31,3,1441.6100000000001,121,5,4,3,Loyal Customers,4324.83,12
CUST028034,2022-10-21,1,1384.9,801,2,1,2,Others,1384.9,5
CUST028035,2023-03-08,2,1934.66,663,3,3,3,Loyal Customers,3869.32,9
CUST028036,2024-05-01,3,1489.82,243,4,4,3,Loyal Customers,4469.46,11
CUST028037,2024-07-18,5,5377.72,165,5,5,5,Champions,26888.600000000002,15
CUST028038,2021-09-09,1,1799.25,1208,1,1,3,Others,1799.25,5
CUST028040,2022-07-19,4,3269.84,895,2,5,4,At Risk,13079.36,11
CUST028041,2024-03-14,3,967.94,291,4,4,2,Loyal Customers,2903.82,10
CUST028042,2022-06-15,1,389.18999999999994,929,2,1,1,Others,389.18999999999994,4
CUST028043,2021-10-25,1,99.37,1162,1,1,1,Others,99.37,3
CUST028044,2024-05-15,1,2232.36,229,4,1,4,Others,2232.36,9
CUST028045,2024-06-23,3,5290.0,190,4,4,5,Champions,15870.0,13
CUST028046,2023-01-11,2,2920.36,719,2,3,4,At Risk,5840.72,9
CUST028047,2021-02-25,1,171.4,1404,1,1,1,Others,171.4,3
CUST028048,2022-08-12,1,665.36,871,2,1,1,Others,665.36,4
CUST028049,2021-02-05,1,333.9,1424,1,1,1,Others,333.9,3
CUST028052,2024-10-20,5,4960.99,71,5,5,5,Champions,24804.949999999997,15
CUST028053,2024-01-28,3,3280.3799999999997,337,4,4,4,Champions,9841.14,12
CUST028055,2022-10-09,1,124.44,813,2,1,1,Others,124.44,4
CUST028056,2024-07-29,2,1699.56,154,5,3,3,Loyal Customers,3399.12,11
CUST028058,2023-01-07,2,1238.55,723,2,3,2,At Risk,2477.1,7
CUST028059,2023-10-28,1,1044.6,429,3,1,2,Others,1044.6,6
CUST028060,2023-11-01,2,2168.26,425,3,3,3,Loyal Customers,4336.52,9
CUST028062,2022-07-20,1,999.06,894,2,1,2,Others,999.06,5
CUST028063,2022-12-29,1,2934.8500000000004,732,2,1,4,Others,2934.8500000000004,7
CUST028064,2023-09-06,3,1656.1799999999998,481,3,4,3,Loyal Customers,4968.539999999999,10
CUST028066,2023-05-28,1,1214.07,582,3,1,2,Others,1214.07,6
CUST028067,2023-04-08,2,967.1800000000001,632,3,3,2,Loyal Customers,1934.3600000000001,8
CUST028068,2024-10-27,5,3197.42,64,5,5,4,Champions,15987.1,14
CUST028069,2024-05-01,2,1362.19,243,4,3,2,Loyal Customers,2724.38,9
CUST028070,2021-11-11,2,1934.7199999999998,1145,1,3,3,At Risk,3869.4399999999996,7
CUST028071,2024-10-03,3,1349.43,88,5,4,2,Loyal Customers,4048.29,11
CUST028072,2022-07-11,1,127.85,903,2,1,1,Others,127.85,4
CUST028073,2024-07-01,5,1522.85,182,4,5,3,Loyal Customers,7614.25,12
CUST028074,2023-12-23,2,3748.9000000000005,373,4,3,5,Loyal Customers,7497.800000000001,12
CUST028075,2022-12-13,1,398.34000000000003,748,2,1,1,Others,398.34000000000003,4
CUST028076,2023-06-18,2,1086.5700000000002,561,3,3,2,Loyal Customers,2173.1400000000003,8
CUST028077,2022-03-09,1,1636.6,1027,2,1,3,Others,1636.6,6
CUST028079,2023-12-07,1,673.08,389,4,1,1,Others,673.08,6
CUST028080,2022-04-02,1,1236.08,1003,2,1,2,Others,1236.08,5
CUST028081,2023-01-23,3,2022.96,707,2,4,3,At Risk,6068.88,9
CUST028082,2024-07-17,4,3847.8,166,5,5,5,Champions,15391.2,15
CUST028083,2023-07-01,2,388.68,548,3,3,1,Loyal Customers,777.36,7
CUST028084,2020-04-10,1,322.68,1725,1,1,1,Others,322.68,3
CUST028085,2024-03-23,1,543.82,282,4,1,1,Others,543.82,6
CUST028087,2023-01-21,2,2558.62,709,2,3,4,At Risk,5117.24,9
CUST028088,2024-12-25,2,920.52,5,5,3,2,Loyal Customers,1841.04,10
CUST028089,2024-10-20,2,3141.16,71,5,3,4,Loyal Customers,6282.32,12
CUST028090,2020-12-09,1,663.24,1482,1,1,1,Others,663.24,3
CUST028091,2024-10-28,4,4301.8099999999995,63,5,5,5,Champions,17207.239999999998,15
CUST028092,2024-04-08,4,3867.31,266,4,5,5,Champions,15469.24,14
CUST028093,2021-11-04,1,1227.15,1152,1,1,2,Others,1227.15,4
CUST028094,2022-05-11,1,1144.6,964,2,1,2,Others,1144.6,5
CUST028095,2023-06-02,2,2968.1200000000003,577,3,3,4,Loyal Customers,5936.240000000001,10
CUST028096,2024-12-22,4,3685.83,8,5,5,5,Champions,14743.32,15
CUST028097,2023-08-22,2,2039.6399999999999,496,3,3,3,Loyal Customers,4079.2799999999997,9
CUST028099,2024-07-17,3,1873.37,166,5,4,3,Loyal Customers,5620.11,12
CUST028100,2021-12-06,3,3428.42,1120,1,4,5,At Risk,10285.26,10
CUST028101,2022-05-04,3,1257.3600000000001,971,2,4,2,At Risk,3772.0800000000004,8
CUST028102,2024-07-29,2,342.03999999999996,154,5,3,1,Loyal Customers,684.0799999999999,9
CUST028103,2023-02-19,3,2668.81,680,2,4,4,At Risk,8006.43,10
CUST028104,2023-12-29,1,62.2,367,4,1,1,Others,62.2,6
CUST028107,2023-09-28,1,179.5,459,3,1,1,Others,179.5,5
CUST028108,2023-08-15,3,2378.91,503,3,4,4,Loyal Customers,7136.73,11
CUST028109,2023-01-09,1,226.82999999999998,721,2,1,1,Others,226.82999999999998,4
CUST028110,2020-03-29,1,2765.9500000000003,1737,1,1,4,Others,2765.9500000000003,6
CUST028111,2024-08-07,3,3598.8999999999996,145,5,4,5,Champions,10796.699999999999,14
CUST028113,2023-07-06,1,602.22,543,3,1,1,Others,602.22,5
CUST028114,2023-04-21,2,1118.85,619,3,3,2,Loyal Customers,2237.7,8
CUST028116,2024-05-06,1,40.22,238,4,1,1,Others,40.22,6
CUST028117,2022-07-07,2,1305.16,907,2,3,2,At Risk,2610.32,7
CUST028118,2020-03-24,1,582.21,1742,1,1,1,Others,582.21,3
CUST028119,2023-03-16,4,4399.9,655,3,5,5,Loyal Customers,17599.6,13
CUST028121,2024-07-04,6,5303.53,179,4,5,5,Champions,31821.18,14
CUST028122,2022-09-01,1,1572.87,851,2,1,3,Others,1572.87,6
CUST028123,2023-07-18,6,4311.29,531,3,5,5,Loyal Customers,25867.739999999998,13
CUST028124,2024-07-30,2,858.5999999999999,153,5,3,2,Loyal Customers,1717.1999999999998,10
CUST028125,2024-12-24,4,3224.8999999999996,6,5,5,4,Champions,12899.599999999999,14
CUST028126,2023-11-01,2,2074.2,425,3,3,3,Loyal Customers,4148.4,9
CUST028127,2024-04-10,1,2847.3500000000004,264,4,1,4,Others,2847.3500000000004,9
CUST028128,2023-05-17,2,2032.99,593,3,3,3,Loyal Customers,4065.98,9
CUST028129,2023-12-19,3,2325.64,377,4,4,4,Champions,6976.92,12
CUST028130,2020-02-20,1,451.77,1775,1,1,1,Others,451.77,3
CUST028131,2024-12-28,1,479.31000000000006,2,5,1,1,Others,479.31000000000006,7
CUST028132,2023-12-29,1,929.62,367,4,1,2,Others,929.62,7
CUST028133,2021-12-01,1,640.45,1125,1,1,1,Others,640.45,3
CUST028135,2022-02-21,2,1307.38,1043,2,3,2,At Risk,2614.76,7
CUST028136,2023-06-17,4,1785.05,562,3,5,3,Loyal Customers,7140.2,11
CUST028137,2022-08-26,2,2806.5299999999997,857,2,3,4,At Risk,5613.0599999999995,9
CUST028138,2022-11-19,1,1101.05,772,2,1,2,Others,1101.05,5
CUST028139,2024-05-22,2,1186.4,222,4,3,2,Loyal Customers,2372.8,9
CUST028140,2024-12-15,3,1267.83,15,5,4,2,Loyal Customers,3803.49,11
CUST028141,2024-03-30,2,1167.6,275,4,3,2,Loyal Customers,2335.2,9
CUST028142,2024-06-23,2,2042.72,190,4,3,3,Loyal Customers,4085.44,10
CUST028143,2024-05-22,4,4484.38,222,4,5,5,Champions,17937.52,14
CUST028144,2024-05-27,2,4973.0199999999995,217,4,3,5,Loyal Customers,9946.039999999999,12
CUST028145,2020-07-10,1,505.18,1634,1,1,1,Others,505.18,3
CUST028146,2024-05-20,1,760.32,224,4,1,2,Others,760.32,7
CUST028147,2020-10-30,2,1861.76,1522,1,3,3,At Risk,3723.52,7
CUST028148,2024-01-15,1,1604.0,350,4,1,3,Others,1604.0,8
CUST028149,2024-12-19,2,1096.49,11,5,3,2,Loyal Customers,2192.98,10
CUST028150,2024-12-26,4,1939.38,4,5,5,3,Loyal Customers,7757.52,13
CUST028151,2024-10-21,1,927.6,70,5,1,2,Others,927.6,8
CUST028152,2024-09-28,2,1366.48,93,5,3,2,Loyal Customers,2732.96,10
CUST028153,2024-03-23,3,943.01,282,4,4,2,Loyal Customers,2829.0299999999997,10
CUST028154,2023-09-27,3,5177.650000000001,460,3,4,5,Loyal Customers,15532.95,12
CUST028155,2024-12-12,3,1359.15,18,5,4,2,Loyal Customers,4077.4500000000003,11
CUST028156,2023-11-09,1,1317.44,417,3,1,2,Others,1317.44,6
CUST028157,2024-02-13,4,2281.82,321,4,5,4,Champions,9127.28,13
CUST028158,2024-11-24,3,837.47,36,5,4,2,Loyal Customers,2512.41,11
CUST028159,2024-03-22,1,251.6,283,4,1,1,Others,251.6,6
CUST028160,2024-03-29,1,1151.84,276,4,1,2,Others,1151.84,7
CUST028161,2022-12-10,2,3593.81,751,2,3,5,At Risk,7187.62,10
CUST028162,2022-04-05,1,144.12,1000,2,1,1,Others,144.12,4
CUST028163,2024-10-10,2,330.76,81,5,3,1,Loyal Customers,661.52,9
CUST028164,2021-08-15,1,746.6,1233,1,1,2,Others,746.6,4
CUST028165,2021-02-14,1,380.85,1415,1,1,1,Others,380.85,3
CUST028166,2021-05-04,2,3508.2,1336,1,3,5,At Risk,7016.4,9
CUST028167,2024-02-24,4,2472.04,310,4,5,4,Champions,9888.16,13
CUST028168,2022-06-14,1,461.02,930,2,1,1,Others,461.02,4
CUST028169,2022-06-11,1,1311.6,933,2,1,2,Others,1311.6,5
CUST028171,2023-01-21,3,2211.4700000000003,709,2,4,4,At Risk,6634.410000000001,10
CUST028172,2023-01-13,2,633.61,717,2,3,1,At Risk,1267.22,6
CUST028173,2024-12-24,1,1982.2,6,5,1,3,Others,1982.2,9
CUST028176,2022-09-10,1,1123.74,842,2,1,2,Others,1123.74,5
CUST028178,2021-02-01,1,1148.08,1428,1,1,2,Others,1148.08,4
CUST028179,2024-10-22,1,1231.48,69,5,1,2,Others,1231.48,8
CUST028180,2024-04-12,5,2918.84,262,4,5,4,Champions,14594.2,13
CUST028181,2022-02-24,2,547.84,1040,2,3,1,At Risk,1095.68,6
CUST028182,2021-10-29,1,856.1999999999999,1158,1,1,2,Others,856.1999999999999,4
CUST028183,2024-08-02,2,718.05,150,5,3,2,Loyal Customers,1436.1,10
CUST028184,2021-08-19,3,3241.62,1229,1,4,4,At Risk,9724.86,9
CUST028185,2020-04-04,1,28.7,1731,1,1,1,Others,28.7,3
CUST028186,2023-11-22,6,6354.610000000001,404,3,5,5,Loyal Customers,38127.66,13
CUST028188,2024-03-27,4,4625.19,278,4,5,5,Champions,18500.76,14
CUST028189,2024-04-16,2,534.91,258,4,3,1,Loyal Customers,1069.82,8
CUST028190,2023-12-21,2,2277.73,375,4,3,4,Loyal Customers,4555.46,11
CUST028191,2024-05-27,3,2007.35,217,4,4,3,Loyal Customers,6022.049999999999,11
CUST028192,2022-03-24,1,1149.3,1012,2,1,2,Others,1149.3,5
CUST028193,2020-07-12,1,141.7,1632,1,1,1,Others,141.7,3
CUST028194,2024-12-04,1,2342.8,26,5,1,4,Others,2342.8,10
CUST028195,2024-05-18,2,498.38,226,4,3,1,Loyal Customers,996.76,8
CUST028196,2023-05-01,1,594.04,609,3,1,1,Others,594.04,5
CUST028198,2022-10-30,1,2884.7000000000003,792,2,1,4,Others,2884.7000000000003,7
CUST028199,2022-10-17,2,2290.12,805,2,3,4,At Risk,4580.24,9
CUST028200,2023-07-06,2,1071.78,543,3,3,2,Loyal Customers,2143.56,8
CUST028201,2023-01-24,2,2202.4700000000003,706,2,3,3,At Risk,4404.9400000000005,8
CUST028202,2024-10-07,1,1527.66,84,5,1,3,Others,1527.66,9
CUST028203,2024-10-01,4,4800.62,90,5,5,5,Champions,19202.48,15
CUST028204,2023-04-25,1,2336.1000000000004,615,3,1,4,Others,2336.1000000000004,8
CUST028205,2021-02-10,1,947.06,1419,1,1,2,Others,947.06,4
